cell_id,cell_latitude,cell_longitude,station_latitude,station_longitude,station_name
8611,45.539650678956000,9.043133292193870,45.513390000000000,9.005838000000000,ILOMBARD131
8612,45.539649502747200,9.046143335389770,45.513390000000000,9.005838000000000,ILOMBARD131
8613,45.539648247224500,9.049153378393230,45.513390000000000,9.005838000000000,ILOMBARD131
8614,45.539646912387900,9.052163421191710,45.513390000000000,9.005838000000000,ILOMBARD131
8615,45.539645498237500,9.055173463772640,45.513390000000000,9.005838000000000,ILOMBARD131
8616,45.539644004773300,9.058183506123480,45.513390000000000,9.005838000000000,ILOMBARD131
8617,45.539642431995200,9.061193548231680,45.513390000000000,9.005838000000000,ILOMBARD131
8618,45.539640779903400,9.064203590084670,45.513390000000000,9.005838000000000,ILOMBARD131
8619,45.539639048497800,9.067213631669910,45.513390000000000,9.005838000000000,ILOMBARD131
8620,45.539637237778400,9.070223672974840,45.513390000000000,9.005838000000000,ILOMBARD131
8621,45.539635347745300,9.073233713986910,45.513390000000000,9.005838000000000,ILOMBARD131
8622,45.539633378398500,9.076243754693570,45.513390000000000,9.005838000000000,ILOMBARD131
8623,45.539631329738000,9.079253795082270,45.513390000000000,9.005838000000000,ILOMBARD131
8624,45.539629201763900,9.082263835140440,45.513390000000000,9.005838000000000,ILOMBARD131
8625,45.539626994476100,9.085273874855540,45.513390000000000,9.005838000000000,ILOMBARD131
8626,45.539624707874600,9.088283914215030,45.513390000000000,9.005838000000000,ILOMBARD131
8627,45.539622341959600,9.091293953206330,45.513390000000000,9.005838000000000,ILOMBARD131
8628,45.539619896731000,9.094303991816900,45.513390000000000,9.005838000000000,ILOMBARD131
8629,45.539617372188800,9.097314030034200,45.513390000000000,9.005838000000000,ILOMBARD131
8630,45.539614768333200,9.100324067845650,45.453650000000000,9.133364000000000,ILOMBARD204
8631,45.539612085164000,9.103334105238710,45.453650000000000,9.133364000000000,ILOMBARD204
8632,45.539609322681400,9.106344142200840,45.453650000000000,9.133364000000000,ILOMBARD204
8633,45.539606480885400,9.109354178719470,45.453650000000000,9.133364000000000,ILOMBARD204
8634,45.539603559775900,9.112364214782050,45.453650000000000,9.133364000000000,ILOMBARD204
8635,45.539600559353100,9.115374250376030,45.453650000000000,9.133364000000000,ILOMBARD204
8636,45.539597479617000,9.118384285488860,45.453650000000000,9.133364000000000,ILOMBARD204
8637,45.539594320567500,9.121394320107990,45.453650000000000,9.133364000000000,ILOMBARD204
8638,45.539591082204800,9.124404354220850,45.453650000000000,9.133364000000000,ILOMBARD204
8639,45.539587764528900,9.127414387814900,45.453650000000000,9.133364000000000,ILOMBARD204
8640,45.539584367539800,9.130424420877590,45.453650000000000,9.133364000000000,ILOMBARD204
8641,45.539580891237500,9.133434453396370,45.453650000000000,9.133364000000000,ILOMBARD204
8642,45.539577335622100,9.136444485358670,45.453650000000000,9.133364000000000,ILOMBARD204
8643,45.539573700693600,9.139454516751950,45.453650000000000,9.133364000000000,ILOMBARD204
8644,45.539569986452100,9.142464547563660,45.453650000000000,9.133364000000000,ILOMBARD204
8645,45.539566192897600,9.145474577781230,45.453650000000000,9.133364000000000,ILOMBARD204
8646,45.539562320030100,9.148484607392130,45.453650000000000,9.133364000000000,ILOMBARD204
8647,45.539558367849700,9.151494636383800,45.453650000000000,9.133364000000000,ILOMBARD204
8648,45.539554336356500,9.154504664743680,45.453650000000000,9.133364000000000,ILOMBARD204
8649,45.539550225550400,9.157514692459220,45.453650000000000,9.133364000000000,ILOMBARD204
8650,45.539546035431500,9.160524719517870,45.497990000000000,9.240542000000000,IMILANOM4
8651,45.539541765999900,9.163534745907070,45.497990000000000,9.240542000000000,IMILANOM4
8652,45.539537417255600,9.166544771614280,45.497990000000000,9.240542000000000,IMILANOM4
8653,45.539532989198700,9.169554796626940,45.497990000000000,9.240542000000000,IMILANOM4
8654,45.539528481829200,9.172564820932500,45.497990000000000,9.240542000000000,IMILANOM4
8655,45.539523895147100,9.175574844518410,45.497990000000000,9.240542000000000,IMILANOM4
8656,45.539519229152600,9.178584867372110,45.497990000000000,9.240542000000000,IMILANOM4
8657,45.539514483845600,9.181594889481050,45.497990000000000,9.240542000000000,IMILANOM4
8658,45.539509659226200,9.184604910832680,45.497990000000000,9.240542000000000,IMILANOM4
8659,45.539504755294400,9.187614931414440,45.497990000000000,9.240542000000000,IMILANOM4
8660,45.539499772050400,9.190624951213800,45.497990000000000,9.240542000000000,IMILANOM4
8661,45.539494709494200,9.193634970218180,45.497990000000000,9.240542000000000,IMILANOM4
8662,45.539489567625800,9.196644988415040,45.497990000000000,9.240542000000000,IMILANOM4
8663,45.539484346445200,9.199655005791820,45.497990000000000,9.240542000000000,IMILANOM4
8664,45.539479045952600,9.202665022335990,45.497990000000000,9.240542000000000,IMILANOM4
8665,45.539473666148100,9.205675038034970,45.497990000000000,9.240542000000000,IMILANOM4
8666,45.539468207031500,9.208685052876220,45.497990000000000,9.240542000000000,IMILANOM4
8667,45.539462668603100,9.211695066847190,45.497990000000000,9.240542000000000,IMILANOM4
8668,45.539457050862800,9.214705079935330,45.497990000000000,9.240542000000000,IMILANOM4
8669,45.539451353810800,9.217715092128080,45.497990000000000,9.240542000000000,IMILANOM4
